,mmsi,label,length,tonnage,power,geartype,secondary_geartype
5218,227153230,Set_longlines|Set_gillnets,9.68,10.38,82.0,LLS,GNS
5219,247152020,Trawlers|Set_longlines,28.06,146.0,662.0,OTB,LLS
5220,261007170,Trawlers,19.91,45.0,227.0,OTB,OTM
5221,266136000,Trawlers,16.95,35.0,270.0,OTB,OTB
5222,237482000,Trawlers,28.7,146.0,367.55,OTB,NO
5223,247083480,Trawlers,24.8,106.0,316.0,OTB,PTM
5224,245856000,Trawlers,21.61,35.0,127.0,TBB,NO
5225,247070530,Trawlers,22.56,92.0,335.29,OTB,PTM
5226,227880000,Trawlers,16.8,58.0,200.0,OTB,OTM
5227,224727000,Purse_seines,85.85,2336.0,3370.13,PS,NO
5228,211667000,Trawlers,17.55,31.0,220.0,TBB,OTB
5229,224100530,Drifting_longlines,25.5,158.4,339.96,LLD,NO
5230,237996000,Purse_seines,18.4,33.0,268.31,PS,PS
5231,235064432,Trawlers,28.35,349.0,671.0,PTB,NO
5232,239901000,Purse_seines|other_fishing,16.0,20.0,220.53,PS,SB
5233,204204560,Pole_and_line,9.65,8.28,132.39,LHP,LHP
5234,24593300,Trawlers,23.99,147.0,221.0,TBB,OTB
5235,224072140,Trawlers,23.28,61.1,232.52,OTB,NO
5236,247145870,Trawlers|Set_longlines,24.5,61.0,324.0,OTB,LLS
5237,211115000,Trawlers,43.42,419.0,747.0,DRB,NO
5238,225917890,Set_gillnets,19.03,41.73,291.39,GNS,NO
5239,240367000,Purse_seines,15.83,15.0,154.37,PS,PS
5240,219793000,Trawlers,21.79,135.0,221.0,OTM,OTB
5241,224106840,Trawlers,15.05,16.79,36.79,OTB,NO
5242,247081180,Trawlers,17.94,38.0,132.8,OTB,NO
5243,224044170,Trawlers,25.07,117.03,294.33,OTB,NO
5244,247061750,Trawlers,19.9,50.0,294.0,OTB,NO
5245,237475000,Trawlers,28.9,147.0,294.04,OTB,NO
5246,261000700,Trawlers,17.79,29.0,121.0,PTB,OTB
5247,218799000,Trawlers,90.66,4248.0,4000.0,OTB,OTT
5248,238300140,Purse_seines|Trawlers,25.8,94.0,373.0,PS,OTB
5249,239750000,Trawlers,36.3,291.0,808.61,OTB,NO
5250,245700000,Trawlers,20.19,39.0,188.0,TBB,NO
5251,244213000,Trawlers,21.06,57.0,221.0,TBB,OTB
5252,219009542,other_fishing|Trawlers,13.41,23.6,210.0,SDN,OTB
5253,247146970,Trawlers,25.3,110.0,257.0,OTB,NO
5254,204829000,Pole_and_line|Pots_and_traps,25.41,116.0,441.29,LHP,FPO
5255,235093015,Trawlers,20.37,106.0,316.0,OTB,NO
5256,239016000,Purse_seines|Set_gillnets,23.9,66.0,242.58,PS,GNS
5257,245617000,Trawlers,23.85,88.0,221.0,TBB,OTT
5258,224492000,Set_longlines|Set_gillnets,32.0,327.0,625.46,LLS,GNS
5259,247143640,Purse_seines|Set_longlines,17.3,32.0,184.0,PS,LLS
5260,211214990,Trawlers,35.08,425.0,1020.0,OTB,OTM
5261,224256000,Drifting_longlines,44.45,589.0,900.66,LLD,NO
5262,263500261,Purse_seines,23.0,64.69,367.75,PS,NO
5263,265741440,Trawlers,11.89,19.4,174.0,OTM,OTB
5264,224030980,Trawlers,16.34,22.57,94.19,OTB,NO
5265,247083500,Trawlers,44.15,490.0,1472.0,OTB,NO
5266,232005460,Trawlers,26.15,105.0,221.0,TBB,TBB
5267,247090860,Trawlers|Purse_seines,21.25,39.0,279.0,OTB,PS
5268,219006333,Set_gillnets|Set_longlines,10.26,5.8,50.0,GNS,LLS
5269,265674890,Set_gillnets,11.2,13.4,88.24,GNS,NO
5270,224361000,Trawlers,37.0,372.0,367.92,OTB,PTB
5271,250140400,Pole_and_line|Trawlers,17.04,44.0,228.0,LHP,OTM
5272,232003832,Pots_and_traps,17.29,43.0,171.0,FPO,NO
5273,263405240,Trawlers,24.8,216.1,441.29,OTB,NO
5274,219921000,Trawlers,30.75,329.0,485.0,OTB,NO
5275,240459000,Drifting_longlines|Set_longlines,15.5,14.0,55.13,LLD,LLS
5276,247111530,Trawlers|Set_longlines,14.08,22.0,177.0,OTB,LLS
5277,234839000,Trawlers,16.75,125.73,369.0,OTB,NO
5278,211227510,Trawlers,40.09,492.0,735.0,OTB,OTM
5279,250000658,Trawlers,18.11,87.0,329.0,OTM,NO
5280,235003170,Trawlers,36.6,432.0,746.0,OTB,NO
5281,247123860,Trawlers,14.35,23.0,104.5,OTB,NO
5282,210975000,Drifting_longlines|Set_longlines,15.9,36.0,89.52,LLD,LLS
5283,211521000,Trawlers,15.62,26.0,110.0,TBB,OTB
5284,247081740,Trawlers,19.23,82.0,234.0,OTB,NO
5285,224167520,Trawlers,24.0,69.33,268.58,OTB,NO
5286,245766000,Trawlers,19.0,27.0,132.0,TBB,NO
5287,250001767,other_fishing,24.36,152.0,421.5,SSC,SPR
5288,247080670,Trawlers,23.49,117.0,634.0,OTB,NO
5289,227372000,Trawlers,23.5,143.16,442.0,OTB,OTT
5290,240021000,Trawlers|Purse_seines,30.2,166.0,305.07,OTB,PS
5291,244250000,Trawlers,41.18,332.0,916.0,DRB,NO
5292,261002850,Set_gillnets|Drifting_longlines,22.89,106.0,294.0,GNS,LLD
5293,250369000,Trawlers|Set_gillnets,25.5,280.0,478.0,OTB,GNS
5294,247133470,Trawlers|Set_longlines,14.99,30.0,147.0,OTB,LLS
5295,224071790,Trawlers,17.1,36.39,139.81,OTB,NO
5296,266180000,Trawlers,17.65,106.0,410.0,OTB,OTM
5297,244659000,Trawlers,24.45,113.0,221.0,TBB,OTB
5298,244042000,Trawlers,23.73,75.0,221.0,TBB,NO
5299,227318640,Set_gillnets,14.0,41.68,324.0,GTR,GNS
5300,247051040,Trawlers|Purse_seines,16.86,23.0,180.0,OTB,PS
5301,263477000,Trawlers,24.0,192.0,447.42,OTB,NO
5302,224062360,Trawlers,22.96,107.02,202.35,OTB,NO
5303,224046190,Purse_seines,28.0,131.48,309.05,PS,NO
5304,227406000,Trawlers,20.4,112.19,330.0,OTT,OTB
5305,234927000,Trawlers,22.36,180.0,459.0,PTB,NO
5306,235079089,Pole_and_line|other_fishing,7.74,2.17,52.0,LHP,GND
5307,250102800,Set_gillnets|other_fishing,37.3,469.0,1119.0,GNS,GND
5308,224018440,Set_longlines|Set_gillnets,31.0,291.0,294.33,LLS,GNS
5309,237180000,Trawlers,26.15,81.0,316.09,OTB,NO
5310,247088420,Trawlers|Purse_seines,15.27,21.0,110.3,DRB,PS
5311,247130860,Trawlers|Set_longlines,21.25,59.0,203.4,OTB,LLS
5312,224144750,Set_longlines,21.0,63.0,241.35,LLS,NO
5313,247083240,Trawlers,22.8,91.0,214.0,OTB,NO
5314,247120520,Trawlers,23.8,54.0,638.0,OTB,NO
5315,247150980,Trawlers|Purse_seines,18.57,31.0,183.8,OTB,PS
5316,250002132,Trawlers,9.98,12.0,93.0,DRB,OTB
5317,266315000,Trawlers,20.4,78.0,405.0,OTM,NO
5318,230996210,Trawlers,22.61,86.0,426.59,OTM,OTB
5319,239186000,Purse_seines|Set_gillnets,19.17,43.0,235.0,PS,GTR
5320,232004846,Trawlers,21.1,112.0,403.0,OTB,NO
5321,250240000,Trawlers,27.3,340.0,696.0,OTB,OTM
5322,235036491,Trawlers,19.79,88.0,172.0,OTB,OTT
5323,245665000,Trawlers,39.45,405.0,1471.0,TBB,NO
5324,224448260,Purse_seines,27.0,101.55,331.13,PS,NO
5325,247091120,Trawlers,21.72,32.0,324.0,OTB,NO
5326,247125260,Purse_seines|Set_longlines,14.77,17.0,169.0,PS,LLS
5327,219007459,Set_gillnets,9.86,8.3,67.0,GNS,NO
5328,224093450,Trawlers,21.1,38.52,139.81,OTB,NO
5329,275026000,Trawlers,25.6,110.0,221.0,OTM,OTB
5330,244100331,Trawlers,35.17,197.0,790.0,DRB,NO
5331,235007912,Trawlers,18.51,106.0,368.0,OTB,OTT
5332,275190000,Trawlers,18.02,47.0,217.0,OTM,NO
5333,227833000,Set_gillnets,20.4,120.72,368.0,GNS,GTR
5334,224180740,Purse_seines,20.5,40.69,161.88,PS,NO
5335,227411000,Trawlers,22.8,132.28,442.0,OTT,NO
5336,247145410,Trawlers,23.25,76.0,331.0,OTB,NO
5337,261007120,Trawlers,26.55,145.0,420.0,OTM,OTB
5338,247100710,Trawlers|Set_gillnets,16.6,53.0,206.0,OTB,GNS
5339,224069140,Trawlers,32.53,275.0,625.46,OTB,PTB
5340,247140780,Purse_seines|Set_longlines,17.7,38.0,253.8,PS,LLS
5341,235001005,Trawlers,16.04,62.2,280.0,OTT,NO
5342,211586000,Trawlers,18.99,62.0,216.0,TBB,OTB
5343,224071000,Drifting_longlines,29.0,241.0,294.33,LLD,NO
5344,247103060,Trawlers|Purse_seines,28.4,99.0,346.0,OTB,PS
5345,235075355,Trawlers,21.67,195.0,448.0,OTB,NO
5346,247056620,Trawlers,14.74,11.0,166.0,OTB,PTM
5347,219007596,other_fishing|Set_gillnets,15.61,31.4,108.0,SDN,GNS
5348,247300350,Trawlers|Set_longlines,15.0,14.0,141.9,OTB,LLS
5349,235007570,Trawlers,34.0,205.0,855.0,HMD,NO
5350,237962000,Purse_seines,22.55,61.0,220.53,PS,PS
5351,227317810,Trawlers,11.99,18.88,242.0,OTB,PTM
5352,211545000,Trawlers,18.69,44.0,184.0,TBB,OTB
5353,241091000,Trawlers,27.0,104.0,176.0,OTB,NO
5354,244790766,Set_gillnets|Purse_seines,26.17,57.0,80.0,GNS,PS
5355,227412000,Set_gillnets|Set_longlines,24.5,157.0,350.0,GNS,LLS
5356,237149000,Trawlers,28.5,135.0,205.83,OTB,NO
5357,244938000,other_fishing|Trawlers,34.3,310.0,500.0,SDN,OTB
5358,235083723,Pole_and_line,9.95,8.37,169.0,LHP,LHP
5359,247066180,Trawlers,24.75,86.0,441.17,OTB,PTM
5360,224166160,Drifting_longlines,36.83,259.0,345.84,LLD,NO
5361,233807000,Trawlers,23.38,145.0,500.0,OTB,NO
5362,247146220,Trawlers,20.11,48.0,147.0,OTB,NO
5363,276428000,Trawlers,45.72,555.0,904.0,OTB,NO
5364,276167000,Trawlers,25.4,117.0,221.0,OTB,PTB
5365,235006941,Trawlers,14.99,40.73,134.0,OTB,NO
5366,227142900,Trawlers,24.45,202.45,662.0,OTB,OTM
5367,261001870,Trawlers,25.82,173.0,420.0,OTM,OTB
5368,266057000,Trawlers,18.04,83.0,300.0,OTB,OTB
5369,235021642,Trawlers,15.71,48.0,171.0,HMD,NO
5370,211168000,Trawlers,16.72,35.0,221.0,TBB,OTB
5371,224072760,Purse_seines,18.0,29.34,129.51,PS,NO
5372,232005550,Trawlers,24.35,144.0,421.0,PTB,NO
5373,224096580,Trawlers,19.25,41.9,153.05,OTB,NO
5374,224080940,Trawlers,26.53,178.49,367.92,OTB,NO
5375,225375000,Purse_seines,95.8,2937.0,4803.53,PS,NO
5376,237333000,Trawlers|Set_gillnets,21.65,46.0,279.34,OTB,GTR
5377,224075930,Trawlers,20.92,53.15,176.6,OTB,NO
5378,247146230,Trawlers|Set_longlines,15.3,17.0,220.8,OTB,LLS
5379,207829790,Trawlers|Set_gillnets,10.6,8.81,73.55,OTM,GNS
5380,224012690,Set_longlines,24.85,147.0,318.62,LLS,NO
5381,227112700,Trawlers,15.25,52.8,300.0,TBB,DRB
5382,224093740,Set_gillnets,15.95,33.05,103.75,GNS,GTR
5383,247084790,Trawlers,22.32,87.0,600.0,OTB,PTM
5384,247053540,Trawlers,21.0,58.0,241.85,OTB,NO
5385,250419000,Trawlers|other_fishing,17.07,36.0,111.91,OTM,GND
5386,256000512,Drifting_longlines|Set_longlines,20.0,45.0,447.0,LLD,LLS
5387,235089043,Trawlers,10.93,11.65,97.0,OTB,NO
5388,224129190,Set_gillnets,16.48,35.0,167.77,GNS,GTR
5389,247121730,Trawlers,24.72,66.0,353.0,OTB,NO
5390,211648000,Set_gillnets|Set_longlines,16.7,48.0,212.0,GNS,LLS
5391,250002574,other_fishing,21.32,147.0,458.0,SSC,NO
5392,211161000,Trawlers,17.27,41.0,221.0,TBB,OTB
5393,247083150,Trawlers,22.8,80.0,405.0,OTB,NO
5394,204848000,Pots_and_traps|Set_longlines,29.46,167.0,458.95,FPO,LLS
5395,219016689,Trawlers,14.63,26.2,221.0,OTB,NO
5396,237484000,Trawlers|Purse_seines,28.5,131.0,294.04,OTB,PS
5397,224065000,Trawlers,28.0,219.02,235.47,OTB,NO
5398,235031151,Trawlers,18.18,76.0,298.0,OTB,NO
5399,224104820,Purse_seines,32.5,177.0,294.33,PS,NO
5400,224097160,Trawlers,24.5,74.38,245.77,OTB,NO
5401,219060000,Purse_seines|Trawlers,68.8,2017.0,4500.0,PS,OTB
5402,224881000,Drifting_longlines,39.8,437.0,353.2,LLD,NO
5403,220341000,Trawlers,17.39,59.2,221.0,OTB,NO
5404,230984250,Trawlers|Set_gillnets,17.75,44.0,265.0,OTM,GNS
5405,219001682,other_fishing,18.2,59.0,139.0,SDN,NO
5406,227319130,Set_gillnets,11.96,20.32,168.0,GNS,GTR
5407,224107990,Purse_seines,19.4,66.61,143.49,PS,NO
5408,235085776,Pots_and_traps,12.38,21.06,167.85,FPO,NO
5409,250002882,Pots_and_traps|Set_gillnets,9.83,9.8,80.0,FPO,GNS
5410,235069162,Trawlers,18.54,65.76,220.0,OTB,NO
5411,224291000,Purse_seines,31.5,175.0,412.07,PS,NO
5412,211516000,Trawlers,16.83,19.0,134.0,TBB,OTB
5413,227571190,Trawlers,10.98,16.0,144.0,DRB,NO
5414,247130250,Trawlers,19.8,38.0,220.5,OTB,NO
5415,235005770,Trawlers,42.0,477.0,1790.0,OTB,NO
5416,224224106,Purse_seines,15.9,21.94,117.0,PS,NO
5417,250001421,Trawlers,21.0,138.0,316.3,OTM,NO
5418,247081270,Trawlers,21.96,58.0,205.88,OTB,NO
5419,244157000,Trawlers,23.77,78.0,221.0,TBB,NO
5420,211344000,Trawlers|Set_gillnets,17.95,42.0,221.0,TBB,GNS
5421,224092850,Purse_seines,14.95,21.62,64.02,PS,NO
5422,247052680,Trawlers,22.74,72.0,375.0,OTB,NO
5423,219106000,Trawlers|Set_gillnets,22.94,158.5,551.0,OTB,GNS
5424,245265000,Trawlers,39.67,418.0,1471.0,TBB,OTB
5425,227312050,Trawlers,18.5,45.0,205.0,OTB,NO
5426,224075280,Trawlers,16.34,23.85,69.9,OTB,NO
5427,238892340,Purse_seines|Trawlers,27.24,127.0,403.0,PS,OTB
5428,245456000,Trawlers,20.68,41.0,188.0,TBB,NO
5429,247083470,Trawlers,19.05,56.0,205.8,OTB,NO
5430,235118000,Trawlers,70.6,1965.0,5234.0,OTM,NO
5431,211489000,Trawlers,17.52,49.0,184.0,TBB,OTB
5432,247083350,Trawlers,24.26,158.0,554.0,OTB,NO
5433,224271000,Purse_seines,30.5,163.0,412.07,PS,NO
5434,247070640,Trawlers|Purse_seines,19.94,63.0,219.0,OTB,PS
5435,235018598,Trawlers,16.76,71.0,179.04,HMD,OTT
5436,233190000,Trawlers,26.7,251.0,428.0,PTB,NO
5437,247070890,Trawlers,19.8,68.0,206.0,OTB,PTM
5438,247146450,Trawlers,26.4,165.0,465.0,OTB,NO
5439,227475000,Trawlers,24.95,203.87,478.0,OTB,OTM
5440,235006150,Trawlers,28.04,165.0,557.0,HMD,NO
5441,246504000,Trawlers,22.8,192.0,392.0,OTT,NO
5442,227413000,Set_gillnets|Pots_and_traps,15.83,62.0,350.0,GTN,FPO
5443,247123020,Trawlers|Set_longlines,15.9,25.0,165.0,OTB,LLS
5444,235023059,Trawlers,11.93,26.53,221.0,DRB,OTB
5445,247142150,Trawlers,17.1,26.0,161.7,OTB,NO
5446,235005350,Trawlers,42.36,499.0,1492.0,TBB,NO
5447,235002500,Trawlers,19.9,195.0,521.0,OTB,NO
5448,224070140,Trawlers,18.36,48.61,195.0,OTB,NO
5449,219012897,Set_gillnets|Set_longlines,8.11,4.0,51.0,GNS,LLS
5450,247083490,Trawlers|Set_gillnets,16.7,38.0,121.3,OTB,GNS
5451,235002490,Trawlers,16.77,116.0,358.0,OTB,NO
5452,224013220,Trawlers,30.7,286.0,518.76,OTB,NO
5453,247146190,Purse_seines,25.16,75.0,294.0,PS,NO
5454,276388000,Trawlers,58.0,1780.0,2475.0,OTB,PTB
5455,226169000,Purse_seines,67.3,1606.0,2950.0,PS,NO
5456,233098000,other_fishing,26.64,222.0,511.0,SSC,NO
5457,247145720,Trawlers,29.8,158.0,634.0,OTB,NO
5458,235084726,Trawlers,13.2,29.37,187.0,OTT,NO
5459,224141970,Purse_seines,30.85,139.0,367.92,PS,NO
5460,224082870,Purse_seines,18.85,54.84,103.02,PS,NO
5461,219006092,Trawlers,16.25,38.7,280.0,OTB,NO
5462,266137000,Trawlers,17.04,62.0,339.0,OTB,NO
5463,219754000,Trawlers|Set_gillnets,26.8,125.0,368.0,OTB,GNS
5464,224177460,Purse_seines,24.13,64.16,80.94,PS,NO
5465,247059800,Trawlers,43.85,665.0,1140.0,OTB,NO
5466,211550000,Trawlers,19.44,46.0,221.0,TBB,OTB
5467,227315980,Set_gillnets|Set_longlines,11.89,15.0,162.0,GTN,LLS
5468,224137880,Set_gillnets,23.79,130.0,367.92,GNS,NO
5469,276209000,Trawlers,25.4,117.0,220.0,OTB,PTB
5470,247050890,Trawlers|Set_gillnets,15.27,22.0,162.0,OTB,GNS
5471,250002664,Trawlers,25.0,112.0,221.0,DRB,NO
5472,244225000,Trawlers,35.32,162.0,403.0,DRB,NO
5473,261004050,Trawlers,20.61,68.0,289.0,OTB,OTM
5474,235056045,Pots_and_traps|Set_gillnets,6.21,2.31,21.0,FPO,GNS
5475,219019966,Set_gillnets,34.5,325.0,900.0,GNS,NO
5476,247131090,Trawlers,17.4,32.0,168.4,OTB,NO
5477,247122180,Trawlers,15.14,18.0,110.4,OTB,NO
5478,219002005,Trawlers|Set_gillnets,14.35,22.9,129.0,OTB,GNS
5479,211174000,Trawlers,16.11,35.0,206.0,OTB,PTB
5480,224218930,Set_gillnets,26.0,107.42,232.52,GNS,GTR
5481,224306530,Trawlers,21.0,74.08,341.43,OTB,NO
5482,227667550,Trawlers|Set_longlines,10.36,9.0,110.0,OTB,LLS
5483,250000214,Trawlers,40.0,346.0,748.0,DRB,NO
5484,247044870,Purse_seines,18.6,50.0,125.0,PS,NO
5485,261012090,Trawlers|Set_gillnets,18.85,72.0,133.0,OTB,GNS
5486,277290000,Trawlers,23.06,112.0,221.0,OTM,OTB
5487,224229000,Trawlers,37.2,366.16,573.95,OTB,PTB
5488,211519080,Trawlers,15.48,27.0,129.0,TBB,OTB
5489,250000917,other_fishing|Trawlers,19.5,80.0,316.0,GND,OTM
5490,237438000,Trawlers,26.32,101.0,367.55,OTB,NO
5491,247300170,Trawlers|Purse_seines,21.8,55.0,207.0,OTB,PS
5492,247142460,Trawlers|Set_longlines,17.85,36.0,206.0,OTB,LLS
5493,227561410,Set_gillnets,11.98,9.33,250.0,GNS,GTR
5494,261004390,Trawlers,26.79,166.0,419.0,OTB,OTM
5495,238160240,Purse_seines,20.45,74.7,293.0,PS,NO
5496,265636700,Set_gillnets,10.84,10.26,79.41,GNS,GNS
5497,224011260,Set_longlines|Set_gillnets,33.5,259.0,625.46,LLS,GNS
5498,224303360,Trawlers,16.42,22.27,81.68,OTB,NO
5499,246182000,Trawlers,20.57,62.0,221.0,TBB,NO
5500,224949000,Purse_seines,25.75,124.0,309.05,PS,NO
5501,250002427,Trawlers,26.64,248.0,420.0,OTB,NO
5502,224047170,Trawlers,19.25,59.39,257.54,OTB,NO
5503,237622000,Trawlers|Purse_seines,21.82,49.0,323.44,OTB,PS
5504,237344400,Drifting_longlines|Set_longlines,14.98,30.03,80.86,LLD,LLS
5505,247120910,Trawlers,17.39,37.0,104.5,OTB,NO
5506,235068431,Set_longlines,26.3,150.9,295.6,LLS,NO
5507,238896140,Trawlers|Set_longlines,17.32,26.0,162.0,OTB,LLS
5508,247110120,Purse_seines,43.93,208.0,597.0,PS,NO
5509,261011540,Trawlers,24.52,95.0,258.0,OTB,OTM
5510,250429000,Trawlers|Purse_seines,27.38,322.0,736.0,OTM,PS
5511,250001491,other_fishing|Trawlers,27.0,361.0,744.0,SSC,OTM
5512,247084380,Trawlers,17.9,46.0,129.0,OTB,NO
5513,247126890,Trawlers,19.25,38.0,183.1,OTB,NO
5514,247108400,Purse_seines,36.29,243.0,645.6,PS,NO
5515,211163000,Trawlers,15.97,25.0,175.0,TBB,OTB
5516,224032470,Purse_seines,17.0,40.87,154.53,PS,NO
5517,244630340,Set_gillnets|Pole_and_line,10.01,6.0,208.0,GNS,LHP
5518,261010020,Set_gillnets|Drifting_longlines,18.57,34.0,121.0,GNS,LLD
5519,224337930,Set_gillnets,15.21,23.12,110.38,GNS,GTR
5520,245276000,Trawlers,30.95,137.0,432.0,OTT,OTB
5521,227109600,Trawlers,15.5,49.52,210.0,OTB,DRB
5522,219009273,Set_gillnets|Set_longlines,9.97,10.6,151.0,GNS,LLS
5523,244572000,Trawlers,23.5,54.0,221.0,TBB,NO
5524,211824000,Trawlers,28.93,188.0,221.0,TBB,OTB
5525,227783530,Set_gillnets,9.89,6.41,231.0,GTR,GNS
5526,224536000,Trawlers,65.71,1638.0,1191.32,OTB,PTB
5527,247144220,Trawlers,26.76,108.0,185.0,OTB,NO
5528,219008833,Set_gillnets,8.25,4.4,44.0,GNS,NO
5529,235072137,Trawlers,71.66,2943.0,6000.0,OTM,NO
5530,224145440,Trawlers,21.0,64.94,246.5,OTB,NO
5531,224105000,Trawlers,38.5,429.0,438.56,OTB,PTB
5532,240332000,Purse_seines,18.0,37.0,220.53,PS,NO
5533,247090930,Set_longlines|Set_gillnets,12.9,10.0,162.0,LLS,GNS
5534,224087340,Trawlers,25.0,99.4,353.94,OTB,NO
5535,247123150,Trawlers|Set_longlines,18.33,48.0,205.9,OTB,LLS
5536,224559000,Trawlers,55.8,863.0,1066.96,OTB,PTB
5537,244179000,Trawlers,40.2,463.0,1471.0,TBB,NO
5538,266409000,Trawlers,13.02,24.0,255.0,OTB,OTB
5539,240450000,Set_gillnets|Drifting_longlines,15.8,22.0,39.7,GNS,LLD
5540,247120490,Trawlers,24.6,65.0,485.0,OTB,PTM
5541,219006655,Trawlers,13.5,18.8,154.0,OTB,NO
5542,224156000,Drifting_longlines,37.6,350.0,456.22,LLD,NO
5543,239479000,Purse_seines|Set_longlines,15.5,18.0,172.75,PS,LLS
5544,276385000,Trawlers,23.06,117.0,220.0,OTM,NO
5545,250002872,Set_gillnets|other_fishing,20.26,117.0,375.0,GNS,GND
5546,235010670,Trawlers,113.97,5579.0,7117.0,OTM,NO
5547,247030840,Trawlers|Purse_seines,16.5,29.0,353.0,OTB,PS
5548,219001664,Trawlers|Set_gillnets,11.97,14.9,118.0,OTB,GNS
5549,224085730,Set_gillnets,14.2,13.21,66.23,GNS,GTR
5550,247082420,Trawlers|Set_gillnets,15.5,21.0,110.0,DRB,GNS
5551,237348000,Trawlers,22.4,56.0,323.44,OTB,NO
5552,239385000,Set_gillnets|Purse_seines,16.0,26.0,133.78,GTR,PS
5553,247065710,Trawlers,22.24,56.0,211.0,OTB,NO
5554,234690000,Trawlers,20.85,158.0,328.0,OTB,NO
5555,237456000,Trawlers,30.96,171.0,624.84,OTB,NO
5556,224097640,Set_gillnets,14.6,17.06,84.62,GNS,GTR
5557,224181290,Trawlers,29.0,234.86,367.92,OTB,NO
5558,224051190,Trawlers,25.05,84.38,242.83,OTB,NO
5559,244345000,Trawlers,42.35,494.0,1471.0,TBB,NO
5560,261004340,Trawlers,24.98,133.0,291.0,OTB,OTM
5561,261004870,Trawlers,26.78,169.0,419.0,OTM,OTB
5562,238982010,Purse_seines|Set_gillnets,17.5,29.0,220.0,PS,GNS
5563,247122850,Trawlers,18.22,37.0,215.0,OTB,NO
5564,239323000,Purse_seines|Set_gillnets,16.3,36.0,117.6,PS,GTR
5565,247300290,Trawlers|Set_gillnets,27.8,99.0,294.0,OTB,GNS
5566,224069550,Purse_seines,18.0,36.0,158.2,PS,NO
5567,224088280,Trawlers,23.8,106.47,222.22,OTB,NO
5568,227257670,Trawlers,14.95,51.23,260.0,DRB,OTB
5569,235009660,Trawlers,16.73,69.0,272.0,OTB,NO
5570,235001770,Trawlers,51.44,1068.0,2160.0,OTB,NO
5571,247132010,Trawlers,16.33,31.0,162.0,OTB,NO
5572,224733000,Purse_seines,84.2,2767.0,4197.09,PS,NO
5573,261001740,Set_gillnets|Trawlers,24.49,93.0,257.4,GNS,OTB
5574,220204000,Trawlers,17.24,83.4,220.0,OTB,NO
5575,265629560,Trollers|other_fishing,8.25,3.62,69.0,LTL,GND
5576,235074776,other_fishing,32.9,300.0,656.0,SSC,NO
5577,227100100,Trawlers,24.9,168.7,738.0,OTB,OTM
5578,247068070,Trawlers|Set_longlines,22.62,59.0,140.0,OTB,LLS
5579,219853000,other_fishing|Trawlers,30.95,325.0,625.0,SDN,OTB
5580,224027520,Trawlers,32.0,257.0,529.8,OTB,NO
5581,227316570,Pots_and_traps|Set_gillnets,11.95,15.86,196.0,FPO,GNS
5582,224906190,Trawlers,25.06,66.26,367.92,OTB,NO
5583,244658000,Trawlers,21.06,60.0,220.0,TBB,NO
5584,247144640,Trawlers|Set_longlines,18.65,47.0,185.0,OTB,LLS
5585,250000557,Trawlers,24.45,96.0,221.0,TBB,NO
5586,227646110,Trawlers|Pots_and_traps,8.8,5.89,73.0,DRB,FPO
5587,227312320,Trawlers,11.95,13.61,160.0,OTB,DRB
5588,239599000,Purse_seines|Set_gillnets,16.95,35.0,205.82,PS,GTR
5589,224680000,Purse_seines,115.0,4406.0,4927.15,PS,NO
5590,227631450,Trawlers|Set_gillnets,9.2,5.0,87.0,DRB,GTR
5591,247114410,Trawlers,25.37,84.0,248.0,OTB,NO
5592,227306990,Pots_and_traps|Set_gillnets,11.92,15.81,162.0,FPO,GTR
5593,230035100,Trawlers,38.6,419.0,1600.0,OTM,OTB
5594,247083370,Set_longlines|Set_gillnets,17.5,37.0,161.5,LLS,GNS
5595,265677890,Trollers|Pots_and_traps,8.25,3.15,121.32,LTL,FPO
5596,240737000,Purse_seines,17.4,28.0,36.76,PS,NO
5597,211364330,Trawlers,35.85,217.0,560.0,DRB,NO
5598,224002820,Trawlers,31.4,278.51,301.69,OTB,PTB
5599,227503000,Purse_seines,40.34,246.0,912.0,PS,NO
5600,244959000,Trawlers,23.94,105.0,221.0,TBB,OTT
5601,224064850,Purse_seines,27.19,154.0,294.33,PS,NO
5602,224100230,Trawlers,17.17,33.75,125.09,OTB,NO
5603,247158700,Trawlers|Purse_seines,33.5,239.0,735.29,OTB,PS
5604,211623000,Trawlers,16.15,32.0,179.0,TBB,OTB
5605,224048150,Drifting_longlines,26.3,188.0,459.16,LLD,NO
5606,247087090,Trawlers|Set_gillnets,15.52,23.0,110.3,DRB,GNS
5607,237347000,Trawlers,23.45,68.0,367.55,OTB,NO
5608,224017460,Set_gillnets,25.9,84.19,183.96,GNS,NO
5609,235000604,Trawlers,16.92,56.0,172.0,OTB,NO
5610,235060277,Trawlers,65.48,2084.0,5772.0,OTM,NO
5611,235002800,Trawlers,23.97,152.0,220.0,TBB,NO
5612,235000573,Trawlers,14.96,35.57,184.0,OTB,NO
5613,238469840,Purse_seines,28.94,163.0,806.0,PS,NO
5614,224094570,Trawlers,22.05,95.25,202.35,OTB,NO
5615,250000885,Trawlers,16.92,27.0,149.22,OTB,OTM
5616,220088000,Trawlers|Set_gillnets,20.8,119.4,221.0,OTB,GNS
5617,237887000,Trawlers|Purse_seines,24.8,85.0,220.53,OTB,PS
5618,244810000,other_fishing|Trawlers,27.1,200.0,367.0,SPR,PTB
